timestamp,marginal_profit,pnl,trades,position,actual_pnl,starfruit_price,amethyst_price
874800,-10002,-140099,"(AMETHYSTS, US << MARKET, 10002, 1, 874800)","{""AMETHYSTS"": 9, ""STARFRUIT"": 11}",5640,5068,9999
874900,5068,-135031,"(STARFRUIT, MARKET << US, 5068, 1, 874900)","{""AMETHYSTS"": 9, ""STARFRUIT"": 10}",5679,5071,10000
875000,30450,-104581,"(STARFRUIT, MARKET << US, 5075, 1, 875000)
(STARFRUIT, MARKET << US, 5075, 1, 875000)
(STARFRUIT, MARKET << US, 5075, 1, 875000)
(STARFRUIT, MARKET << US, 5075, 1, 875000)
(STARFRUIT, MARKET << US, 5075, 1, 875000)
(STARFRUIT, MARKET << US, 5075, 1, 875000)","{""AMETHYSTS"": 9, ""STARFRUIT"": 4}",5734,5072,10003
875600,-10002,-114583,"(AMETHYSTS, US << MARKET, 10002, 1, 875600)","{""AMETHYSTS"": 10, ""STARFRUIT"": 4}",5699,5073,9999
875700,5069,-109514,"(STARFRUIT, MARKET << US, 5069, 1, 875700)","{""AMETHYSTS"": 10, ""STARFRUIT"": 3}",5669,5071,9997
875800,14668,-94846,"(AMETHYSTS, MARKET << US, 10002, 1, 875800)
(AMETHYSTS, MARKET << US, 10002, 1, 875800)
(AMETHYSTS, MARKET << US, 10002, 1, 875800)
(AMETHYSTS, MARKET << US, 10002, 1, 875800)
(STARFRUIT, US << MARKET, 5068, 1, 875800)
(STARFRUIT, US << MARKET, 5068, 1, 875800)
(STARFRUIT, US << MARKET, 5068, 1, 875800)
(STARFRUIT, US << MARKET, 5068, 1, 875800)
(STARFRUIT, US << MARKET, 5068, 1, 875800)","{""AMETHYSTS"": 6, ""STARFRUIT"": 8}",5686,5068,9998
875900,-5069,-99915,"(STARFRUIT, US << MARKET, 5069, 1, 875900)","{""AMETHYSTS"": 6, ""STARFRUIT"": 9}",5727,5072,9999
876000,80032,-19883,"(AMETHYSTS, MARKET << US, 10004, 1, 876000)
(AMETHYSTS, MARKET << US, 10004, 1, 876000)
(AMETHYSTS, MARKET << US, 10004, 1, 876000)
(AMETHYSTS, MARKET << US, 10004, 1, 876000)
(AMETHYSTS, MARKET << US, 10004, 1, 876000)
(AMETHYSTS, MARKET << US, 10004, 1, 876000)
(AMETHYSTS, MARKET << US, 10004, 1, 876000)
(AMETHYSTS, MARKET << US, 10004, 1, 876000)","{""AMETHYSTS"": -2, ""STARFRUIT"": 9}",5770,5073,10002
876600,-5067,-24950,"(STARFRUIT, US << MARKET, 5067, 1, 876600)","{""AMETHYSTS"": -2, ""STARFRUIT"": 10}",5738,5069,10001
876700,-40256,-65206,"(AMETHYSTS, US << MARKET, 9996, 1, 876700)
(AMETHYSTS, US << MARKET, 9996, 1, 876700)
(STARFRUIT, US << MARKET, 5066, 1, 876700)
(STARFRUIT, US << MARKET, 5066, 1, 876700)
(STARFRUIT, US << MARKET, 5066, 1, 876700)
(STARFRUIT, US << MARKET, 5066, 1, 876700)","{""AMETHYSTS"": 0, ""STARFRUIT"": 14}",5746,5068,10000
877100,5066,-60140,"(STARFRUIT, MARKET << US, 5066, 1, 877100)","{""AMETHYSTS"": 0, ""STARFRUIT"": 13}",5705,5065,10000
877200,29872,-30268,"(AMETHYSTS, MARKET << US, 10004, 1, 877200)
(AMETHYSTS, MARKET << US, 10004, 1, 877200)
(AMETHYSTS, MARKET << US, 10004, 1, 877200)
(AMETHYSTS, MARKET << US, 10004, 1, 877200)
(STARFRUIT, US << MARKET, 5072, 1, 877200)
(STARFRUIT, US << MARKET, 5072, 1, 877200)","{""AMETHYSTS"": -4, ""STARFRUIT"": 15}",5767,5069,10000
877300,-19996,-50264,"(AMETHYSTS, US << MARKET, 9998, 1, 877300)
(AMETHYSTS, US << MARKET, 9998, 1, 877300)","{""AMETHYSTS"": -2, ""STARFRUIT"": 15}",5749,5067,9996
877500,9998,-40266,"(AMETHYSTS, MARKET << US, 9998, 1, 877500)","{""AMETHYSTS"": -3, ""STARFRUIT"": 15}",5736,5067,10001
877700,5065,-35201,"(STARFRUIT, MARKET << US, 5065, 1, 877700)","{""AMETHYSTS"": -3, ""STARFRUIT"": 14}",5695,5064,10000
878100,5070,-30131,"(STARFRUIT, MARKET << US, 5070, 1, 878100)","{""AMETHYSTS"": -3, ""STARFRUIT"": 13}",5779,5070,10000
878300,9998,-20133,"(AMETHYSTS, MARKET << US, 9998, 1, 878300)","{""AMETHYSTS"": -4, ""STARFRUIT"": 13}",5763,5068,9997
879000,9998,-10135,"(AMETHYSTS, MARKET << US, 9998, 1, 879000)","{""AMETHYSTS"": -5, ""STARFRUIT"": 13}",5751,5067,9997
879100,5070,-5065,"(STARFRUIT, MARKET << US, 5070, 1, 879100)","{""AMETHYSTS"": -5, ""STARFRUIT"": 12}",5775,5070,10000
879200,5065,0,"(STARFRUIT, MARKET << US, 5065, 1, 879200)","{""AMETHYSTS"": -5, ""STARFRUIT"": 11}",5737,5067,10000
879900,132,132,"(AMETHYSTS, US << MARKET, 10002, 1, 879900)
(STARFRUIT, MARKET << US, 5067, 1, 879900)
(STARFRUIT, MARKET << US, 5067, 1, 879900)","{""AMETHYSTS"": -4, ""STARFRUIT"": 9}",5741,5069,10003
880000,-5067,-4935,"(STARFRUIT, US << MARKET, 5067, 1, 880000)","{""AMETHYSTS"": -4, ""STARFRUIT"": 10}",5785,5072,10000
880400,-20284,-25219,"(STARFRUIT, US << MARKET, 5071, 1, 880400)
(STARFRUIT, US << MARKET, 5071, 1, 880400)
(STARFRUIT, US << MARKET, 5071, 1, 880400)
(STARFRUIT, US << MARKET, 5071, 1, 880400)","{""AMETHYSTS"": -4, ""STARFRUIT"": 14}",5789,5072,10000
880700,-20300,-45519,"(STARFRUIT, US << MARKET, 5075, 1, 880700)
(STARFRUIT, US << MARKET, 5075, 1, 880700)
(STARFRUIT, US << MARKET, 5075, 1, 880700)
(STARFRUIT, US << MARKET, 5075, 1, 880700)","{""AMETHYSTS"": -4, ""STARFRUIT"": 18}",5759,5071,10000
881200,-10136,-55655,"(STARFRUIT, US << MARKET, 5068, 1, 881200)
(STARFRUIT, US << MARKET, 5068, 1, 881200)","{""AMETHYSTS"": -4, ""STARFRUIT"": 20}",5685,5067,10000
881300,0,-55655,,"{""AMETHYSTS"": -4, ""STARFRUIT"": 20}",5789,5072,9999
881600,-99980,-155635,"(AMETHYSTS, US << MARKET, 9998, 1, 881600)
(AMETHYSTS, US << MARKET, 9998, 1, 881600)
(AMETHYSTS, US << MARKET, 9998, 1, 881600)
(AMETHYSTS, US << MARKET, 9998, 1, 881600)
(AMETHYSTS, US << MARKET, 9998, 1, 881600)
(AMETHYSTS, US << MARKET, 9998, 1, 881600)
(AMETHYSTS, US << MARKET, 9998, 1, 881600)
(AMETHYSTS, US << MARKET, 9998, 1, 881600)
(AMETHYSTS, US << MARKET, 9998, 1, 881600)
(AMETHYSTS, US << MARKET, 9998, 1, 881600)","{""AMETHYSTS"": 6, ""STARFRUIT"": 20}",5761,5071,9996
881800,9996,-145639,"(AMETHYSTS, MARKET << US, 9996, 1, 881800)","{""AMETHYSTS"": 5, ""STARFRUIT"": 20}",5746,5070,9997
881900,20008,-125631,"(AMETHYSTS, MARKET << US, 10004, 1, 881900)
(AMETHYSTS, MARKET << US, 10004, 1, 881900)","{""AMETHYSTS"": 3, ""STARFRUIT"": 20}",5789,5071,10000
882300,30126,-95505,"(AMETHYSTS, MARKET << US, 9996, 1, 882300)
(AMETHYSTS, MARKET << US, 9996, 1, 882300)
(STARFRUIT, MARKET << US, 5067, 1, 882300)
(STARFRUIT, MARKET << US, 5067, 1, 882300)","{""AMETHYSTS"": 1, ""STARFRUIT"": 18}",5755,5070,10000
882500,5074,-90431,"(STARFRUIT, MARKET << US, 5074, 1, 882500)","{""AMETHYSTS"": 1, ""STARFRUIT"": 17}",5759,5070,10000
882800,-15222,-105653,"(STARFRUIT, US << MARKET, 5074, 1, 882800)
(STARFRUIT, US << MARKET, 5074, 1, 882800)
(STARFRUIT, US << MARKET, 5074, 1, 882800)","{""AMETHYSTS"": 1, ""STARFRUIT"": 20}",5847,5075,10000
883100,0,-105653,,"{""AMETHYSTS"": 1, ""STARFRUIT"": 20}",5807,5073,10000
883300,0,-105653,,"{""AMETHYSTS"": 1, ""STARFRUIT"": 20}",5805,5073,9998
883900,0,-105653,,"{""AMETHYSTS"": 1, ""STARFRUIT"": 20}",5826,5074,9999
884200,9998,-95655,"(AMETHYSTS, MARKET << US, 9998, 1, 884200)","{""AMETHYSTS"": 0, ""STARFRUIT"": 20}",5845,5075,9997
884300,5073,-90582,"(STARFRUIT, MARKET << US, 5073, 1, 884300)","{""AMETHYSTS"": 0, ""STARFRUIT"": 19}",5843,5075,10000
884400,-5079,-95661,"(STARFRUIT, US << MARKET, 5079, 1, 884400)","{""AMETHYSTS"": 0, ""STARFRUIT"": 20}",5919,5079,10000
884500,35511,-60150,"(STARFRUIT, MARKET << US, 5073, 1, 884500)
(STARFRUIT, MARKET << US, 5073, 1, 884500)
(STARFRUIT, MARKET << US, 5073, 1, 884500)
(STARFRUIT, MARKET << US, 5073, 1, 884500)
(STARFRUIT, MARKET << US, 5073, 1, 884500)
(STARFRUIT, MARKET << US, 5073, 1, 884500)
(STARFRUIT, MARKET << US, 5073, 1, 884500)","{""AMETHYSTS"": 0, ""STARFRUIT"": 13}",5799,5073,10001
884800,-10158,-70308,"(STARFRUIT, US << MARKET, 5079, 1, 884800)
(STARFRUIT, US << MARKET, 5079, 1, 884800)
(STARFRUIT, US << MARKET, 5079, 1, 884800)
(STARFRUIT, MARKET << US, 5079, 1, 884800)","{""AMETHYSTS"": 0, ""STARFRUIT"": 15}",5832,5076,9999
884900,-10156,-80464,"(STARFRUIT, US << MARKET, 5078, 1, 884900)
(STARFRUIT, US << MARKET, 5078, 1, 884900)","{""AMETHYSTS"": 0, ""STARFRUIT"": 17}",5811,5075,10003
885400,9998,-70466,"(AMETHYSTS, MARKET << US, 9998, 1, 885400)","{""AMETHYSTS"": -1, ""STARFRUIT"": 17}",5809,5075,10000
885600,20008,-50458,"(AMETHYSTS, MARKET << US, 10004, 1, 885600)
(AMETHYSTS, MARKET << US, 10004, 1, 885600)","{""AMETHYSTS"": -3, ""STARFRUIT"": 17}",5834,5076,10000
886100,-5074,-55532,"(STARFRUIT, US << MARKET, 5074, 1, 886100)","{""AMETHYSTS"": -3, ""STARFRUIT"": 18}",5836,5076,10000
886900,5073,-50459,"(STARFRUIT, MARKET << US, 5073, 1, 886900)","{""AMETHYSTS"": -3, ""STARFRUIT"": 17}",5816,5075,10000
887000,30148,-20311,"(AMETHYSTS, MARKET << US, 10002, 1, 887000)
(AMETHYSTS, MARKET << US, 10002, 1, 887000)
(STARFRUIT, MARKET << US, 5072, 1, 887000)
(STARFRUIT, MARKET << US, 5072, 1, 887000)","{""AMETHYSTS"": -5, ""STARFRUIT"": 15}",5799,5075,10003
887200,-5078,-25389,"(STARFRUIT, US << MARKET, 5078, 1, 887200)","{""AMETHYSTS"": -5, ""STARFRUIT"": 16}",5854,5078,10001
887300,9996,-15393,"(AMETHYSTS, MARKET << US, 9996, 1, 887300)","{""AMETHYSTS"": -6, ""STARFRUIT"": 16}",5807,5075,10000
887400,10146,-5247,"(STARFRUIT, MARKET << US, 5073, 1, 887400)
(STARFRUIT, MARKET << US, 5073, 1, 887400)","{""AMETHYSTS"": -6, ""STARFRUIT"": 14}",5773,5072,9998
887600,5077,-170,"(STARFRUIT, MARKET << US, 5077, 1, 887600)","{""AMETHYSTS"": -6, ""STARFRUIT"": 13}",5831,5077,10000
887700,9998,9828,"(AMETHYSTS, MARKET << US, 9998, 1, 887700)","{""AMETHYSTS"": -7, ""STARFRUIT"": 13}",5816,5076,10000
888100,10451,20279,"(AMETHYSTS, US << MARKET, 9996, 1, 888100)
(AMETHYSTS, US << MARKET, 9996, 1, 888100)
(AMETHYSTS, US << MARKET, 10002, 1, 888100)
(AMETHYSTS, MARKET << US, 9996, 1, 888100)
(STARFRUIT, US << MARKET, 5077, 1, 888100)
(STARFRUIT, MARKET << US, 5078, 1, 888100)
(STARFRUIT, MARKET << US, 5078, 1, 888100)
(STARFRUIT, MARKET << US, 5074, 1, 888100)
(STARFRUIT, MARKET << US, 5074, 1, 888100)
(STARFRUIT, MARKET << US, 5074, 1, 888100)
(STARFRUIT, MARKET << US, 5074, 1, 888100)
(STARFRUIT, MARKET << US, 5074, 1, 888100)","{""AMETHYSTS"": -5, ""STARFRUIT"": 7}",5793,5072,9998
888300,25375,45654,"(STARFRUIT, MARKET << US, 5075, 1, 888300)
(STARFRUIT, MARKET << US, 5075, 1, 888300)
(STARFRUIT, MARKET << US, 5075, 1, 888300)
(STARFRUIT, MARKET << US, 5075, 1, 888300)
(STARFRUIT, MARKET << US, 5075, 1, 888300)","{""AMETHYSTS"": -5, ""STARFRUIT"": 2}",5806,5076,10000
888400,10140,55794,"(STARFRUIT, US << MARKET, 5070, 1, 888400)
(STARFRUIT, US << MARKET, 5070, 1, 888400)
(STARFRUIT, MARKET << US, 5070, 1, 888400)
(STARFRUIT, MARKET << US, 5070, 1, 888400)
(STARFRUIT, MARKET << US, 5070, 1, 888400)
(STARFRUIT, MARKET << US, 5070, 1, 888400)","{""AMETHYSTS"": -5, ""STARFRUIT"": 0}",5779,5073,10003
888500,19990,75784,"(AMETHYSTS, MARKET << US, 9995, 1, 888500)
(AMETHYSTS, MARKET << US, 9995, 1, 888500)","{""AMETHYSTS"": -7, ""STARFRUIT"": 0}",5784,5072,10000
888600,-20282,55502,"(STARFRUIT, US << MARKET, 5070, 1, 888600)
(STARFRUIT, US << MARKET, 5070, 1, 888600)
(STARFRUIT, US << MARKET, 5071, 1, 888600)
(STARFRUIT, US << MARKET, 5071, 1, 888600)","{""AMETHYSTS"": -7, ""STARFRUIT"": 4}",5771,5069,10001
888900,-10138,45364,"(STARFRUIT, US << MARKET, 5069, 1, 888900)
(STARFRUIT, US << MARKET, 5069, 1, 888900)","{""AMETHYSTS"": -7, ""STARFRUIT"": 6}",5796,5072,10000
889100,-20280,25084,"(STARFRUIT, US << MARKET, 5070, 1, 889100)
(STARFRUIT, US << MARKET, 5070, 1, 889100)
(STARFRUIT, US << MARKET, 5070, 1, 889100)
(STARFRUIT, US << MARKET, 5070, 1, 889100)","{""AMETHYSTS"": -7, ""STARFRUIT"": 10}",5785,5068,9997
889200,-40264,-15180,"(AMETHYSTS, US << MARKET, 9998, 1, 889200)
(AMETHYSTS, US << MARKET, 9998, 1, 889200)
(STARFRUIT, US << MARKET, 5067, 1, 889200)
(STARFRUIT, US << MARKET, 5067, 1, 889200)
(STARFRUIT, US << MARKET, 5067, 1, 889200)
(STARFRUIT, US << MARKET, 5067, 1, 889200)","{""AMETHYSTS"": -5, ""STARFRUIT"": 14}",5744,5066,10000
889400,5072,-10108,"(STARFRUIT, MARKET << US, 5072, 1, 889400)","{""AMETHYSTS"": -5, ""STARFRUIT"": 13}",5841,5073,10000
889500,20004,9896,"(AMETHYSTS, MARKET << US, 10002, 1, 889500)
(AMETHYSTS, MARKET << US, 10002, 1, 889500)","{""AMETHYSTS"": -7, ""STARFRUIT"": 13}",5807,5069,9998
889600,-39984,-30088,"(AMETHYSTS, US << MARKET, 9996, 1, 889600)
(AMETHYSTS, US << MARKET, 9996, 1, 889600)
(AMETHYSTS, US << MARKET, 9996, 1, 889600)
(AMETHYSTS, US << MARKET, 9996, 1, 889600)","{""AMETHYSTS"": -3, ""STARFRUIT"": 13}",5809,5069,10000
890600,20138,-9950,"(AMETHYSTS, US << MARKET, 10004, 1, 890600)
(AMETHYSTS, MARKET << US, 10004, 1, 890600)
(AMETHYSTS, MARKET << US, 10004, 1, 890600)
(STARFRUIT, MARKET << US, 5067, 1, 890600)
(STARFRUIT, MARKET << US, 5067, 1, 890600)","{""AMETHYSTS"": -4, ""STARFRUIT"": 11}",5772,5066,10001
891200,49990,40040,"(AMETHYSTS, MARKET << US, 9998, 1, 891200)
(AMETHYSTS, MARKET << US, 9998, 1, 891200)
(AMETHYSTS, MARKET << US, 9998, 1, 891200)
(AMETHYSTS, MARKET << US, 9998, 1, 891200)
(AMETHYSTS, MARKET << US, 9998, 1, 891200)","{""AMETHYSTS"": -9, ""STARFRUIT"": 11}",5826,5069,9997
891700,-19996,20044,"(AMETHYSTS, US << MARKET, 9998, 1, 891700)
(AMETHYSTS, US << MARKET, 9998, 1, 891700)","{""AMETHYSTS"": -7, ""STARFRUIT"": 11}",5785,5068,10001
892000,-10002,10042,"(AMETHYSTS, US << MARKET, 10002, 1, 892000)","{""AMETHYSTS"": -6, ""STARFRUIT"": 11}",5791,5067,9998
892100,29878,39920,"(AMETHYSTS, MARKET << US, 10005, 1, 892100)
(AMETHYSTS, MARKET << US, 10005, 1, 892100)
(AMETHYSTS, MARKET << US, 10005, 1, 892100)
(AMETHYSTS, MARKET << US, 10005, 1, 892100)
(STARFRUIT, US << MARKET, 5071, 1, 892100)
(STARFRUIT, US << MARKET, 5071, 1, 892100)","{""AMETHYSTS"": -10, ""STARFRUIT"": 13}",5781,5067,10001
892600,-19996,19924,"(AMETHYSTS, US << MARKET, 9998, 1, 892600)
(AMETHYSTS, US << MARKET, 9998, 1, 892600)","{""AMETHYSTS"": -8, ""STARFRUIT"": 13}",5806,5066,9997
892700,25068,44992,"(AMETHYSTS, MARKET << US, 10002, 1, 892700)
(AMETHYSTS, MARKET << US, 10002, 1, 892700)
(STARFRUIT, MARKET << US, 5064, 1, 892700)","{""AMETHYSTS"": -10, ""STARFRUIT"": 12}",5768,5063,9998
892800,-5068,39924,"(STARFRUIT, US << MARKET, 5068, 1, 892800)","{""AMETHYSTS"": -10, ""STARFRUIT"": 13}",5769,5065,10000
893100,9998,49922,"(AMETHYSTS, MARKET << US, 9998, 1, 893100)","{""AMETHYSTS"": -11, ""STARFRUIT"": 13}",5800,5065,9997
893300,49990,99912,"(AMETHYSTS, MARKET << US, 9998, 1, 893300)
(AMETHYSTS, MARKET << US, 9998, 1, 893300)
(AMETHYSTS, MARKET << US, 9998, 1, 893300)
(AMETHYSTS, MARKET << US, 9998, 1, 893300)
(AMETHYSTS, MARKET << US, 9998, 1, 893300)","{""AMETHYSTS"": -16, ""STARFRUIT"": 13}",5715,5063,10001
893600,-20008,79904,"(AMETHYSTS, US << MARKET, 10004, 1, 893600)
(AMETHYSTS, US << MARKET, 10004, 1, 893600)","{""AMETHYSTS"": -14, ""STARFRUIT"": 13}",5749,5065,10000
894100,-5067,74837,"(STARFRUIT, US << MARKET, 5067, 1, 894100)","{""AMETHYSTS"": -14, ""STARFRUIT"": 14}",5789,5064,9996
894300,20004,94841,"(AMETHYSTS, MARKET << US, 10002, 1, 894300)
(AMETHYSTS, MARKET << US, 10002, 1, 894300)","{""AMETHYSTS"": -16, ""STARFRUIT"": 14}",5689,5064,10003
894500,-40016,54825,"(AMETHYSTS, US << MARKET, 10004, 1, 894500)
(AMETHYSTS, US << MARKET, 10004, 1, 894500)
(AMETHYSTS, US << MARKET, 10004, 1, 894500)
(AMETHYSTS, US << MARKET, 10004, 1, 894500)","{""AMETHYSTS"": -12, ""STARFRUIT"": 14}",5723,5065,10001
894600,-20252,34573,"(STARFRUIT, US << MARKET, 5063, 1, 894600)
(STARFRUIT, US << MARKET, 5063, 1, 894600)
(STARFRUIT, US << MARKET, 5063, 1, 894600)
(STARFRUIT, US << MARKET, 5063, 1, 894600)","{""AMETHYSTS"": -12, ""STARFRUIT"": 18}",5689,5062,10000
894700,-9866,24707,"(AMETHYSTS, US << MARKET, 9996, 1, 894700)
(AMETHYSTS, US << MARKET, 9996, 1, 894700)
(STARFRUIT, MARKET << US, 5063, 1, 894700)
(STARFRUIT, MARKET << US, 5063, 1, 894700)","{""AMETHYSTS"": -10, ""STARFRUIT"": 16}",5747,5065,10000
894800,5068,29775,"(STARFRUIT, MARKET << US, 5068, 1, 894800)","{""AMETHYSTS"": -10, ""STARFRUIT"": 15}",5810,5069,10000
895100,-10002,19773,"(AMETHYSTS, US << MARKET, 10002, 1, 895100)","{""AMETHYSTS"": -9, ""STARFRUIT"": 15}",5736,5066,10003
895200,-115178,-95405,"(AMETHYSTS, US << MARKET, 9998, 1, 895200)
(AMETHYSTS, US << MARKET, 9998, 1, 895200)
(AMETHYSTS, US << MARKET, 9998, 1, 895200)
(AMETHYSTS, US << MARKET, 9998, 1, 895200)
(AMETHYSTS, US << MARKET, 9998, 1, 895200)
(AMETHYSTS, US << MARKET, 9998, 1, 895200)
(AMETHYSTS, US << MARKET, 9998, 1, 895200)
(AMETHYSTS, US << MARKET, 9998, 1, 895200)
(AMETHYSTS, US << MARKET, 9998, 1, 895200)
(AMETHYSTS, US << MARKET, 9998, 1, 895200)
(STARFRUIT, US << MARKET, 5066, 1, 895200)
(STARFRUIT, US << MARKET, 5066, 1, 895200)
(STARFRUIT, US << MARKET, 5066, 1, 895200)","{""AMETHYSTS"": 1, ""STARFRUIT"": 18}",5744,5064,9997
895400,15204,-80201,"(STARFRUIT, MARKET << US, 5068, 1, 895400)
(STARFRUIT, MARKET << US, 5068, 1, 895400)
(STARFRUIT, MARKET << US, 5068, 1, 895400)","{""AMETHYSTS"": 1, ""STARFRUIT"": 15}",5834,5069,10000
895700,-5068,-85269,"(STARFRUIT, US << MARKET, 5068, 1, 895700)","{""AMETHYSTS"": 1, ""STARFRUIT"": 16}",5835,5069,10000
897100,19992,-65277,"(AMETHYSTS, MARKET << US, 9996, 1, 897100)
(AMETHYSTS, MARKET << US, 9996, 1, 897100)","{""AMETHYSTS"": -1, ""STARFRUIT"": 16}",5747,5064,10000
897300,99950,34673,"(AMETHYSTS, MARKET << US, 9995, 1, 897300)
(AMETHYSTS, MARKET << US, 9995, 1, 897300)
(AMETHYSTS, MARKET << US, 9995, 1, 897300)
(AMETHYSTS, MARKET << US, 9995, 1, 897300)
(AMETHYSTS, MARKET << US, 9995, 1, 897300)
(AMETHYSTS, MARKET << US, 9995, 1, 897300)
(AMETHYSTS, MARKET << US, 9995, 1, 897300)
(AMETHYSTS, MARKET << US, 9995, 1, 897300)
(AMETHYSTS, MARKET << US, 9995, 1, 897300)
(AMETHYSTS, MARKET << US, 9995, 1, 897300)","{""AMETHYSTS"": -11, ""STARFRUIT"": 16}",5681,5063,10000
898000,-10120,24553,"(STARFRUIT, US << MARKET, 5060, 1, 898000)
(STARFRUIT, US << MARKET, 5060, 1, 898000)","{""AMETHYSTS"": -11, ""STARFRUIT"": 18}",5687,5063,10000
898100,-10002,14551,"(AMETHYSTS, US << MARKET, 10002, 1, 898100)","{""AMETHYSTS"": -10, ""STARFRUIT"": 18}",5655,5063,10003
898300,5060,19611,"(STARFRUIT, MARKET << US, 5060, 1, 898300)","{""AMETHYSTS"": -10, ""STARFRUIT"": 17}",5665,5062,10000
898400,-15071,4540,"(AMETHYSTS, US << MARKET, 10004, 1, 898400)
(STARFRUIT, US << MARKET, 5067, 1, 898400)","{""AMETHYSTS"": -9, ""STARFRUIT"": 18}",5674,5063,10000
898700,-15064,-10524,"(AMETHYSTS, US << MARKET, 10000, 1, 898700)
(STARFRUIT, US << MARKET, 5064, 1, 898700)","{""AMETHYSTS"": -8, ""STARFRUIT"": 19}",5714,5066,10002
898900,-4943,-15467,"(AMETHYSTS, US << MARKET, 10004, 1, 898900)
(STARFRUIT, MARKET << US, 5061, 1, 898900)","{""AMETHYSTS"": -7, ""STARFRUIT"": 18}",5685,5064,10000
899400,-25077,-40544,"(AMETHYSTS, US << MARKET, 10002, 1, 899400)
(AMETHYSTS, US << MARKET, 10002, 1, 899400)
(STARFRUIT, US << MARKET, 5067, 1, 899400)
(STARFRUIT, US << MARKET, 5067, 1, 899400)
(STARFRUIT, MARKET << US, 5061, 1, 899400)","{""AMETHYSTS"": -5, ""STARFRUIT"": 19}",5677,5064,9999
899800,5065,-35479,"(STARFRUIT, MARKET << US, 5065, 1, 899800)","{""AMETHYSTS"": -5, ""STARFRUIT"": 18}",5691,5065,10000
899900,20256,-15223,"(STARFRUIT, MARKET << US, 5064, 1, 899900)
(STARFRUIT, MARKET << US, 5064, 1, 899900)
(STARFRUIT, MARKET << US, 5064, 1, 899900)
(STARFRUIT, MARKET << US, 5064, 1, 899900)","{""AMETHYSTS"": -5, ""STARFRUIT"": 14}",5682,5065,10001
900000,-9870,-25093,"(AMETHYSTS, US << MARKET, 9995, 1, 900000)
(AMETHYSTS, US << MARKET, 9995, 1, 900000)
(STARFRUIT, MARKET << US, 5060, 1, 900000)
(STARFRUIT, MARKET << US, 5060, 1, 900000)","{""AMETHYSTS"": -3, ""STARFRUIT"": 12}",5663,5063,10000
900100,40016,14923,"(AMETHYSTS, MARKET << US, 10004, 1, 900100)
(AMETHYSTS, MARKET << US, 10004, 1, 900100)
(AMETHYSTS, MARKET << US, 10004, 1, 900100)
(AMETHYSTS, MARKET << US, 10004, 1, 900100)","{""AMETHYSTS"": -7, ""STARFRUIT"": 12}",5677,5064,10002
900200,5060,19983,"(STARFRUIT, MARKET << US, 5060, 1, 900200)","{""AMETHYSTS"": -7, ""STARFRUIT"": 11}",5676,5063,10000
900500,5061,25044,"(STARFRUIT, MARKET << US, 5061, 1, 900500)","{""AMETHYSTS"": -7, ""STARFRUIT"": 10}",5684,5064,10000
900700,15063,40107,"(AMETHYSTS, MARKET << US, 10000, 1, 900700)
(STARFRUIT, MARKET << US, 5063, 1, 900700)","{""AMETHYSTS"": -8, ""STARFRUIT"": 9}",5681,5062,9998
900900,45549,85656,"(STARFRUIT, MARKET << US, 5061, 1, 900900)
(STARFRUIT, MARKET << US, 5061, 1, 900900)
(STARFRUIT, MARKET << US, 5061, 1, 900900)
(STARFRUIT, MARKET << US, 5061, 1, 900900)
(STARFRUIT, MARKET << US, 5061, 1, 900900)
(STARFRUIT, MARKET << US, 5061, 1, 900900)
(STARFRUIT, MARKET << US, 5061, 1, 900900)
(STARFRUIT, MARKET << US, 5061, 1, 900900)
(STARFRUIT, MARKET << US, 5061, 1, 900900)","{""AMETHYSTS"": -8, ""STARFRUIT"": 0}",5656,5064,10000
901100,10120,95776,"(STARFRUIT, MARKET << US, 5060, 1, 901100)
(STARFRUIT, MARKET << US, 5060, 1, 901100)","{""AMETHYSTS"": -8, ""STARFRUIT"": -2}",5650,5063,10000
901400,20260,116036,"(STARFRUIT, US << MARKET, 5065, 1, 901400)
(STARFRUIT, MARKET << US, 5065, 1, 901400)
(STARFRUIT, MARKET << US, 5065, 1, 901400)
(STARFRUIT, MARKET << US, 5065, 1, 901400)
(STARFRUIT, MARKET << US, 5065, 1, 901400)
(STARFRUIT, MARKET << US, 5065, 1, 901400)","{""AMETHYSTS"": -8, ""STARFRUIT"": -6}",5640,5066,10000
901500,-90100,25936,"(AMETHYSTS, US << MARKET, 9996, 1, 901500)
(AMETHYSTS, US << MARKET, 9996, 1, 901500)
(AMETHYSTS, US << MARKET, 9996, 1, 901500)
(AMETHYSTS, US << MARKET, 9996, 1, 901500)
(AMETHYSTS, US << MARKET, 9996, 1, 901500)
(AMETHYSTS, US << MARKET, 9996, 1, 901500)
(AMETHYSTS, US << MARKET, 9996, 1, 901500)
(AMETHYSTS, US << MARKET, 9996, 1, 901500)
(STARFRUIT, US << MARKET, 5066, 1, 901500)
(STARFRUIT, US << MARKET, 5066, 1, 901500)","{""AMETHYSTS"": 0, ""STARFRUIT"": -4}",5672,5066,10000
